DATE,temp,precip,windspeed,humidity,visibility,visibility_km,inverse_visibility,temp_7d_avg,temp_lag1,humidity_7d_avg,humidity_lag1,windspeed_7d_avg,windspeed_lag1,precip_7d_avg,precip_lag1,inverse_visibility_7d_avg,inverse_visibility_lag1
2013-01-12,0.29227497502250216,0.0,0.21164127424492032,0.7807138649730623,,,,0.17390090702593572,0.2693575903067977,0.6986497364916503,0.7039019413877017,0.5100281539208329,0.22228515820098158,0.0,0.0,,
2013-01-13,0.26176131908535444,0.0,0.16835502236785618,0.7793592188150923,,,,0.20256419640819315,0.29227497502250216,0.7039213771629798,0.7807138649730623,0.4591657531521241,0.21164127424492032,0.0,0.0,,
2013-01-14,0.22268567981936044,0.0,0.1597165902480616,0.7616364470482275,,,,0.2214277315287914,0.26176131908535444,0.71762265255704,0.7793592188150923,0.3908726271810315,0.16835502236785618,0.0,0.0,,
2013-01-15,0.2965881020826448,0.0,0.15711449737377317,0.7265473252205144,,,,0.2430413992929367,0.22268567981936044,0.7325583683732719,0.7616364470482275,0.3341900242592745,0.1597165902480616,0.0,0.0,,
2013-01-16,0.31403368791400293,0.1608623537644009,0.3470605117212433,0.855934871266909,,,,0.2605298703081482,0.2965881020826448,0.7724258812591774,0.7265473252205144,0.2882920639349998,0.15711449737377317,0.08304794394542396,0.0,,
2013-01-17,0.23465940782937883,0.2354892203802513,0.5494488326228731,0.9238574331920175,,,,0.26057827619598595,0.31403368791400293,0.8347212182313309,0.855934871266909,0.3035386934665439,0.3470605117212433,0.20462328532413923,0.1608623537644009,,
2013-01-18,0.14125146340554923,0.0,0.31113327799288015,0.8158094535632565,,,,0.24130802079821026,0.23465940782937883,0.8525403393857548,0.9238574331920175,0.3220768934890313,0.5494488326228731,0.20462328532413923,0.2354892203802513,,
2013-01-19,0.1370027250108326,0.0,0.37523863225279586,0.769199841236295,,,,0.21795132439118634,0.14125146340554923,0.8507069523328955,0.8158094535632565,0.35621155557309075,0.31113327799288015,0.20462328532413923,0.0,,
2013-01-20,0.13655209275834085,0.0,0.2747189300224119,0.7048776727527649,,,,0.19911683280329065,0.1370027250108326,0.8388471971899935,0.769199841236295,0.37840443258491624,0.37523863225279586,0.20462328532413923,0.0,,
2013-01-21,0.1339126584403197,0.0,0.16758009114971753,0.733736490675444,,,,0.18576322641625967,0.13655209275834085,0.8344046651995595,0.7048776727527649,0.3800451555730148,0.2747189300224119,0.20462328532413923,0.0,,
2013-01-22,0.14389075038108662,0.0,0.16835502236785618,0.7722504661457955,,,,0.16279385690186274,0.1339126584403197,0.8416820122645868,0.733736490675444,0.3823904961518155,0.16758009114971753,0.20462328532413923,0.0,,
2013-01-23,0.15264584076921733,0.0,0.19925491078299126,0.7431331651662685,,,,0.1385172269872408,0.14389075038108662,0.8237205079083844,0.7722504661457955,0.35155079125929706,0.16835502236785618,0.12157534137871527,0.0,,
2013-01-24,0.16275271004083625,0.0,0.26373731238810316,0.7171838280328531,,,,0.12770072300953464,0.15264584076921733,0.7908117072554363,0.7431331651662685,0.29193695448653395,0.19925491078299126,0.0,0.0,,
2013-01-25,0.16642200938371238,0.0,0.32019222137454795,0.6807711754840349,,,,0.1314869810225847,0.16275271004083625,0.7693094560588981,0.7171838280328531,0.2938271070839676,0.26373731238810316,0.0,0.0,,
2013-01-26,0.1820651251420971,0.0,0.32019222137454795,0.6766853999716025,,,,0.1382654543116539,0.16642200938371238,0.7545783088340072,0.6807711754840349,0.2823416487785905,0.32019222137454795,0.0,0.0,,
2013-01-27,0.19178569188965672,0.0,0.16071120043812995,0.7451430162011144,,,,0.146573921576606,0.1820651251420971,0.760989791131148,0.6766853999716025,0.258553884894635,0.32019222137454795,0.0,0.0,,
2013-01-28,0.21586192524054543,0.0,0.315038293444601,0.7647765756993125,,,,0.15890107047338073,0.19178569188965672,0.7659323282757164,0.7451430162011144,0.2893211049044864,0.16071120043812995,0.0,0.0,,
2013-01-29,0.20511134612564708,0.0,0.18928819976550523,0.7868161457252123,,,,0.1681101266218901,0.21586192524054543,0.7682516328878588,0.7647765756993125,0.29368882175221217,0.315038293444601,0.0,0.0,,
2013-01-30,0.1969357242578536,0.0,0.1559054955162237,0.8324855470201581,,,,0.1747723947507334,0.20511134612564708,0.7824792829065016,0.7868161457252123,0.28464394682457766,0.18928819976550523,0.0,0.0,,
2013-01-31,0.23980946966607242,0.0,0.1491622209248428,0.8447399682003984,,,,0.18636359240865621,0.1969357242578536,0.8027901474003033,0.8324855470201581,0.2607378026302422,0.1559054955162237,0.0,0.0,,
2013-02-01,0.28899188979819496,0.0,0.13990847164324818,0.7945022209580275,,,,0.20480106262803635,0.23980946966607242,0.8208996311956461,0.8447399682003984,0.22312151743308878,0.1491622209248428,0.0,0.0,,
2013-02-02,0.2977469212493323,0.002487562319375189,0.12403763241783941,0.7315677822144351,,,,0.22220239861236626,0.28899188979819496,0.8296385960731268,0.7945022209580275,0.18219377451713964,0.13990847164324818,0.0012842466321410844,0.0,,
2013-02-03,0.3283248479779189,0.07048092958163651,0.5803863859756125,0.8224548486426125,,,,0.24274118526732316,0.2977469212493323,0.8419490199415837,0.7315677822144351,0.2697591901071474,0.12403763241783941,0.03767123309691621,0.002487562319375189,,
2013-02-04,0.2740569020170125,0.13349915984929225,0.6835537485481943,0.9240250066893503,,,,0.25149511525081736,0.3283248479779189,0.8673062728220856,0.8224548486426125,0.3466501050087742,0.5803863859756125,0.10659245975112143,0.07048092958163651,,
2013-02-05,0.27161063369526933,0.0920398053226478,0.30268462030587573,0.8534130213417221,,,,0.26149821413635754,0.2740569020170125,0.8779105456903363,0.9240250066893503,0.37031031898668637,0.6835537485481943,0.1541095848851847,0.13349915984929225,,
2013-02-06,0.18644261139916896,0.0,0.3709979866740598,0.7431458175276443,,,,0.2599197965415425,0.27161063369526933,0.8636849103171437,0.8534130213417221,0.41518946368618587,0.30268462030587573,0.1541095848851847,0.0920398053226478,,
2013-02-07,0.207364477919609,0.0,0.3473022211283756,0.7766891956800153,,,,0.2550392861986216,0.18644261139916896,0.8528491323017183,0.7431458175276443,0.4565314635487842,0.3709979866740598,0.1541095848851847,0.0,,
2013-02-08,0.21064756314391614,0.0,0.20222123071050627,0.7737909614341968,,,,0.24325440736329082,0.207364477919609,0.8495512621628764,0.7766891956800153,0.469533048661081,0.3473022211283756,0.1541095848851847,0.0,,
2013-02-09,0.20813696509374047,0.0,0.15911821520159156,0.7845897987290469,,,,0.22977490577291923,0.21064756314391614,0.857993999542683,0.7737909614341968,0.4768526279844684,0.20222123071050627,0.1528253382530436,0.0,,
2013-02-10,0.22641939729615934,0.0,0.17429354648106296,0.7841545574977191,,,,0.21444586485533132,0.20813696509374047,0.8518954140689042,0.7845897987290469,0.3921211749848709,0.15911821520159156,0.11643835178826847,0.0,,
2013-02-11,0.24122569615198008,0.0,0.2143331660157313,0.7687472615838227,,,,0.209507258581458,0.22641939729615934,0.8271704166238664,0.7841545574977191,0.294218090102167,0.17429354648106296,0.047517125134063254,0.0,,
2013-02-12,0.265688114152941,0.0,0.23625737188108023,0.7701859756540451,,,,0.20861636860656266,0.24122569615198008,0.813918108699203,0.7687472615838227,0.2803580149410198,0.2143331660157313,0.0,0.0,,
2013-02-13,0.2925968888811354,0.0,0.19270433854030486,0.7221006293846876,,,,0.22458453568900613,0.265688114152941,0.810567066843776,0.7701859756540451,0.24315696533429615,0.23625737188108023,0.0,0.0,,
2013-02-14,0.2627268249132801,0.09535655178691999,0.43950803508245895,0.833194735305571,,,,0.23291236974186694,0.2925968888811354,0.8195644883475649,0.7221006293846876,0.26239574974887564,0.19270433854030486,0.04922945227587223,0.0,,
2013-02-15,0.22944501626425273,0.3698175707994853,0.7045336588948408,0.9471364660267696,,,,0.23573996067150163,0.2627268249132801,0.8471664293420543,0.833194735305571,0.3672034630609096,0.43950803508245895,0.24015410413549992,0.09535655178691999,,
2013-02-16,0.23929447821665145,0.010779436882037223,0.1819737541618335,0.8682095362253508,,,,0.24042680313533535,0.22944501626425273,0.8604812658921716,0.9471364660267696,0.37197228151040657,0.7045336588948408,0.24571917295983023,0.3698175707994853,,
2013-02-17,0.22912322027960652,0.0,0.24635728885902983,0.8217122018904502,,,,0.2408335234125127,0.23929447821665145,0.8664615991396748,0.8682095362253508,0.38700841366155164,0.1819737541618335,0.24571917295983023,0.010779436882037223,,
2013-02-18,0.2316338183297822,0.0,0.16758009114971753,0.8459500025539026,,,,0.23939067333305877,0.22912322027960652,0.8787546522873612,0.8217122018904502,0.37725336363277745,0.24635728885902983,0.24571917295983023,0.0,,
2013-02-19,0.26581680307830274,0.0,0.23704421374741227,0.8080948870870469,,,,0.23941003125542024,0.2316338183297822,0.884790918061881,0.8459500025539026,0.37741753854090493,0.16758009114971753,0.24571917295983023,0.0,,
2013-02-20,0.2880262071592888,0.03731343330792521,0.19907957694514675,0.8163371038932253,,,,0.2387224903371796,0.26581680307830274,0.8997962659941908,0.8080948870870469,0.37874773489190044,0.23704421374741227,0.26498287167647594,0.0,,
2013-02-21,0.35040559260204,0.019071311938933466,0.3934006367392727,0.7645239033565778,,,,0.25191149454169426,0.2880262071592888,0.888861755428407,0.8163371038932253,0.3691274055590514,0.19907957694514675,0.22559931067228012,0.03731343330792521,,
2013-02-22,0.30688804894505134,0.17412935543698432,0.6566881018537233,0.8811906715545395,,,,0.2635607969961168,0.35040559260204,0.8783611547226925,0.7645239033565778,0.35914440863471525,0.3934006367392727,0.12457191949033213,0.019071311938933466,,
2013-02-23,0.2719325475539026,0.003316749676794551,0.2815034228473976,0.8630618995693042,,,,0.2684703508717403,0.30688804894505134,0.8775414924904633,0.8811906715545395,0.3799113186220792,0.6566881018537233,0.12071917946633044,0.17412935543698432,,
2013-02-24,0.28976437697232643,0.0,0.1373289493051544,0.8061235554635006,,,,0.2775922453927264,0.2719325475539026,0.8750593000628492,0.8630618995693042,0.35716250670007704,0.2815034228473976,0.12071917946633044,0.003316749676794551,,
2013-02-25,0.3026393989558251,0.0,0.2542457765381607,0.7506920607369579,,,,0.28827319958616604,0.28976437697232643,0.8598913030878618,0.8061235554635006,0.37524534080596467,0.1373289493051544,0.12071917946633044,0.0,,
2013-02-26,0.3633448559084807,0.002487562319375189,0.3000102960304908,0.7095148100575964,,,,0.3029437741476312,0.3026393989558251,0.8441943199108563,0.7506920607369579,0.38838324210010716,0.2542457765381607,0.12200342609847152,0.0,,
2013-02-27,0.3232393516176319,0.0,0.3805744320852281,0.6870756128546117,,,,0.3082406815125235,0.3633448559084807,0.8236119110569701,0.7095148100575964,0.4262522249837046,0.3000102960304908,0.10273972738182587,0.002487562319375189,,
2013-02-28,0.3027681173496835,0.0,0.5590518851144926,0.6140571952339023,,,,0.3010748547341855,0.3232393516176319,0.799652978813537,0.6870756128546117,0.46081543221360693,0.3805744320852281,0.09289383611014944,0.0,,
2013-03-01,0.3153855846714781,0.0,0.4524203716315536,0.6221417261288601,,,,0.30235308933280225,0.3027681173496835,0.7584044115482358,0.6140571952339023,0.41819487873574507,0.5590518851144926,0.002996575432469719,0.0,,
2013-03-02,0.3442255183980077,0.0,0.37375272914452606,0.6741090043107064,,,,0.31322769810700823,0.3153855846714781,0.728317293466206,0.6221417261288601,0.43744273784719706,0.4524203716315536,0.0012842466321410844,0.0,,
2013-03-03,0.3524655583997239,0.0,0.1836344225805878,0.7201399819774141,,,,0.322659470100081,0.3442255183980077,0.7146260614527974,0.6741090043107064,0.44710439560345056,0.37375272914452606,0.0012842466321410844,0.0,,
2013-03-04,0.37570494537955185,0.0,0.1804901535893719,0.739269977492855,,,,0.33365029290006,0.3524655583997239,0.7128073141568759,0.7201399819774141,0.43171525181278486,0.1836344225805878,0.0012842466321410844,0.0,,
2013-03-05,0.39578990659193775,0.0,0.27642570601006755,0.7545839270961566,,,,0.338530812108528,0.37570494537955185,0.7199837050999,0.739269977492855,0.4267943165327697,0.1804901535893719,0.0,0.0,,
2013-03-06,0.41162615887810367,0.0,0.2849930437834859,0.7106682368090932,,,,0.35182632256460655,0.39578990659193775,0.7237403771625955,0.7545839270961566,0.4068512170173841,0.27642570601006755,0.0,0.0,,
2013-03-07,0.4049310932246503,0.0,0.18928819976550523,0.7131544726800373,,,,0.36719410149078546,0.41162615887810367,0.7395197145686142,0.7106682368090932,0.32969985831551224,0.2849930437834859,0.0,0.0,,
2013-03-08,0.46364106145053846,0.0,0.17825129284542998,0.6065662943904585,,,,0.3894953057403977,0.4049310932246503,0.7370396263262481,0.7131544726800373,0.2724943571251343,0.18928819976550523,0.0,0.0,,
2013-03-09,0.4569459957970851,0.0,0.20756311378569123,0.515312543785371,,,,0.40645118787173284,0.46364106145053846,0.7117543410582164,0.6065662943904585,0.23781881938276722,0.17825129284542998,0.0,0.0,,
2013-03-10,0.4703360092300047,0.0,0.14225145817318627,0.6532402931786434,,,,0.42418175038496364,0.4569459957970851,0.7011018510088582,0.515312543785371,0.22918424530843956,0.20756311378569123,0.0,0.0,,
2013-03-11,0.4637697798443969,0.0,0.25783235981550834,0.6948885865859665,,,,0.4374288283565627,0.4703360092300047,0.6940349672385259,0.6532402931786434,0.24532173130767992,0.14225145817318627,0.0,0.0,,
2013-03-12,0.4642847123568244,0.0,0.2752886512899346,0.6556526767476308,,,,0.447732101372754,0.4637697798443969,0.6782820664578033,0.6948885865859665,0.24508448433061708,0.25783235981550834,0.0,0.0,,
2013-03-13,0.38754980765322794,0.004145937034213913,0.4910297468865026,0.8016129417724271,,,,0.44411043667667316,0.4642847123568244,0.6927632633371757,0.6556526767476308,0.2880741347930444,0.2752886512899346,0.0021404109685161836,0.0,,
2013-03-14,0.4026135727652624,0.0,0.21181012687086012,0.6580753696481098,,,,0.4437618256287691,0.38754980765322794,0.6839929744537696,0.8016129417724271,0.2927733449794711,0.4910297468865026,0.0021404109685161836,0.004145937034213913,,
2013-03-15,0.4132997926832315,0.0,0.22113676136001523,0.640813050114129,,,,0.4361892830060272,0.4026135727652624,0.6894461122952107,0.6580753696481098,0.3017214172092895,0.21181012687086012,0.0021404109685161836,0.0,,
2013-03-16,0.43866350465767273,0.0,0.36869073208870184,0.636797846661815,,,,0.43343915479525386,0.4132997926832315,0.7087903125937686,0.640813050114129,0.33534076699681975,0.22113676136001523,0.0021404109685161836,0.0,,
2013-03-17,0.4622247465591404,0.0,0.6133715474683675,0.579545161666719,,,,0.4322190249931368,0.43866350465767273,0.6970557788580696,0.636797846661815,0.43364018481705585,0.36869073208870184,0.0021404109685161836,0.0,,
2013-03-18,0.50805969280153,0.0,0.41794163191116784,0.6393438766554093,,,,0.4388812975547538,0.4622247465591404,0.688211351022097,0.579545161666719,0.4670470562119286,0.6133715474683675,0.0021404109685161836,0.0,,
2013-03-19,0.520805878517183,0.014925373916251136,0.1700912480727633,0.62987128799633,,,,0.4473834459971139,0.50805969280153,0.6841061602198205,0.6393438766554093,0.44509757087387186,0.41794163191116784,0.009845890761362691,0.0,,
2013-03-20,0.5303334560794453,0.0,0.3957089715266148,0.6071060816152286,,,,0.46886155511144534,0.520805878517183,0.6531346799400115,0.62987128799633,0.42520884836562894,0.1700912480727633,0.007705479792846506,0.014925373916251136,,
2013-03-21,0.5178447071515091,0.0,0.32363795199843903,0.4952691883603899,,,,0.48619510068893446,0.5303334560794453,0.6272109236822195,0.6071060816152286,0.4485417742075087,0.3957089715266148,0.007705479792846506,0.0,,
2013-03-22,0.565996997042306,0.012437811102641739,0.3053424572878186,0.4438910884732771,,,,0.5091644480394633,0.5178447071515091,0.5958548848942209,0.4952691883603899,0.4661113304096954,0.32363795199843903,0.014126712698395058,0.0,,
2013-03-23,0.5665765834366303,0.0,0.424738831322651,0.41893946032524065,,,,0.5284056643373098,0.565996997042306,0.5611651227400168,0.4438910884732771,0.4778057914395158,0.3053424572878186,0.014126712698395058,0.012437811102641739,,
2013-03-24,0.4750354682827033,0.0,0.4782746650052023,0.5295568533858422,,,,0.5303327062783498,0.5665765834366303,0.5532054451076139,0.41893946032524065,0.4496177663537559,0.424738831322651,0.014126712698395058,0.0,,
2013-03-25,0.47368345365124104,0.0,0.37180307826865,0.47776970734150925,,,,0.5251616896840247,0.4750354682827033,0.5274778630851205,0.5295568533858422,0.43999093645373527,0.4782746650052023,0.014126712698395058,0.0,,
2013-03-26,0.47896214547630284,0.0,0.27642570601006755,0.502764119215235,,,,0.5188673816598997,0.47368345365124104,0.5072384886582009,0.47776970734150925,0.46217766876885474,0.37180307826865,0.006421232905548551,0.0,,
2013-03-27,0.5150765544396294,0.0,0.2894172668467875,0.5220202634596524,,,,0.5165723751813678,0.47896214547630284,0.4936902069319571,0.502764119215235,0.4399998569400729,0.27642570601006755,0.006421232905548551,0.0,,
2013-03-28,0.4730396848709681,0.057213931862926726,0.36869073208870184,0.6439675181081065,,,,0.5098326177370215,0.5150765544396294,0.5173675588963036,0.5220202634596524,0.4494001397016963,0.2894172668467875,0.03595890467932288,0.0,,
2013-03-29,0.4722672566338301,0.0,0.3143898879904451,0.6656129905074487,,,,0.495733401097439,0.4730396848709681,0.5526725116928436,0.6439675181081065,0.4512878901734871,0.36869073208870184,0.02953767177377433,0.057213931862926726,,
2013-03-30,0.5079309744076714,0.0,0.23704421374741227,0.5935896576786479,,,,0.4869116851398776,0.4722672566338301,0.5804821999414954,0.6656129905074487,0.4121253240786293,0.3143898879904451,0.02953767177377433,0.0,,
2013-03-31,0.5385734960811615,0.0,0.23625737188108023,0.5226995546837402,,,,0.4964693390379702,0.5079309744076714,0.5793903068773985,0.5935896576786479,0.361628307379295,0.23704421374741227,0.02953767177377433,0.0,,
2013-04-01,0.5457834353100486,0.0331674962737113,0.5032546770045407,0.5096541266145234,,,,0.5073149175777943,0.5385734960811615,0.5844672880283421,0.5226995546837402,0.3890557423812893,0.23625737188108023,0.0466609595219038,0.0,,
2013-04-02,0.5365134124094904,0.004145937034213913,0.28080191693781154,0.48226785611359757,,,,0.5159720180545185,0.5457834353100486,0.5812036519388536,0.5096541266145234,0.3899688407530853,0.5032546770045407,0.048801370490419986,0.0331674962737113,,
2013-04-03,0.5309772248597182,0.0,0.6068302422216503,0.4339429116082604,,,,0.5183638629053675,0.5365134124094904,0.5671790259500399,0.48226785611359757,0.4561972003516261,0.28080191693781154,0.048801370490419986,0.004145937034213913,,
2013-04-04,0.5329084722635435,0.0,0.6479215805197056,0.3130490831958366,,,,0.5273695744299958,0.5309772248597182,0.5144866233642007,0.4339429116082604,0.5144588420474454,0.6068302422216503,0.019263698716645655,0.0,,
2013-04-05,0.5566627917557991,0.0,0.49758549272816555,0.3002759620597857,,,,0.5400647011625833,0.5329084722635435,0.45631372106704715,0.3130490831958366,0.5526826870969845,0.6479215805197056,0.019263698716645655,0.0,,
2013-04-06,0.6124114118050326,0.0,0.38697161564616855,0.27125969252887433,,,,0.5557810822711191,0.5566627917557991,0.4049888672744377,0.3002759620597857,0.583965106711051,0.49758549272816555,0.019263698716645655,0.0,,
2013-04-07,0.6371315318101813,0.0,0.30241792412126844,0.33445172397795864,,,,0.570606591135854,0.6124114118050326,0.3750140171755315,0.27125969252887433,0.597769535593728,0.38697161564616855,0.019263698716645655,0.0,,
2013-04-08,0.641573318327189,0.012437811102641739,0.24126407965113797,0.34792784780052755,,,,0.5850157029786175,0.6371315318101813,0.3492622146377371,0.33445172397795864,0.54310508001353,0.30241792412126844,0.008561643874064735,0.0,,
2013-04-09,0.6498132993919117,0.002487562319375189,0.32363795199843903,0.29032947217628585,,,,0.6020587423047022,0.641573318327189,0.3186997148459637,0.34792784780052755,0.5520428379310207,0.24126407965113797,0.007705479537689635,0.012437811102641739,,
2013-04-10,0.6242564508896893,0.0016583748383972754,0.26651129950970764,0.30557912903955925,,,,0.6160901907013119,0.6498132993919117,0.2982602488175924,0.29032947217628585,0.48103513797955005,0.32363795199843903,0.008561643937853953,0.002487562319375189,,
2013-04-11,0.6459508045842608,0.0,0.33827602492264763,0.2959806259544918,,,,0.6330944875860319,0.6242564508896893,0.2955424249504557,0.30557912903955925,0.416427453999546,0.26651129950970764,0.008561643937853953,0.0016583748383972754,,
2013-04-12,0.6641043415818406,0.0,0.20619267858425092,0.2949384462619067,,,,0.6492562915181473,0.6459508045842608,0.29469252811317403,0.2959806259544918,0.3556282127058888,0.33827602492264763,0.008561643937853953,0.0,,
2013-04-13,0.6556070416033879,0.01409618631171467,0.26955479702635177,0.27845654312182494,,,,0.6557539574644741,0.6641043415818406,0.2958384882918339,0.2949384462619067,0.331129140866478,0.20619267858425092,0.015839041434934475,0.0,,
2013-04-14,0.6461438821750485,0.0,0.34887033329291106,0.3536846253659227,,,,0.6571096326180841,0.6556070416033879,0.29890095830229735,0.27845654312182494,0.34082145686334236,0.26955479702635177,0.015839041434934475,0.01409618631171467,,
2013-04-15,0.700154509222225,0.0,0.4184674628664933,0.2615418823620928,,,,0.6659216585325307,0.6461438821750485,0.2851456531019233,0.3536846253659227,0.37779502220610955,0.34887033329291106,0.009417808529385924,0.0,,
2013-04-16,0.6673230676092186,0.0,0.46340295576237445,0.20442764700286647,,,,0.6685555505536631,0.700154509222225,0.27146743793661765,0.2615418823620928,0.4069570528938517,0.4184674628664933,0.008133561897244838,0.0,,
2013-04-17,0.6789107288431517,0.0,0.1928831688214138,0.16101976158265108,,,,0.6767768739221863,0.6673230676092186,0.24844913619222242,0.20442764700286647,0.39159451042048926,0.46340295576237445,0.007277397497080521,0.0,,
2013-04-18,0.6890819573116997,0.0,0.19714482148610438,0.1683963928586324,,,,0.6832648409598513,0.6789107288431517,0.22813379843935644,0.16101976158265108,0.3621474215586316,0.1928831688214138,0.007277397497080521,0.0,,
2013-04-19,0.6783313781968014,0.0,0.34146714056833294,0.16120928927000094,,,,0.6854049308662079,0.6890819573116997,0.2068399996228883,0.1683963928586324,0.39037249869103424,0.19714482148610438,0.007277397497080521,0.0,,
2013-04-20,0.6195570507739843,0.004145937034213913,0.6377050301538384,0.3687050870459032,,,,0.6799821415962958,0.6783313781968014,0.221210346232602,0.16120928927000094,0.46718720986362855,0.34146714056833294,0.0021404109685161836,0.0,,
2013-04-21,0.5795159056800645,0.022388060380142495,0.41794163191116784,0.517838751746143,,,,0.6699596847883941,0.6195570507739843,0.24734873684733583,0.3687050870459032,0.4815989672828887,0.6377050301538384,0.013698630402629074,0.004145937034213913,,
2013-04-22,0.6271533219954275,0.0,0.13646356538402918,0.4212224617840111,,,,0.6589785431659826,0.5795159056800645,0.272774801062436,0.517838751746143,0.42275872765940864,0.41794163191116784,0.013698630402629074,0.022388060380142495,,
2013-04-23,0.6812926084994688,0.0,0.14499465953824323,0.3935823005648108,,,,0.6610798994965218,0.6271533219954275,0.3028940452777462,0.4212224617840111,0.35632269391949584,0.13646356538402918,0.013698630402629074,0.0,,
2013-04-24,0.7157975071066227,0.0,0.14936893747296295,0.3308703559390419,,,,0.6666285618059066,0.6812926084994688,0.32993948896734826,0.3935823005648108,0.34724343004253605,0.14499465953824323,0.013698630402629074,0.0,,
2013-04-25,0.694682562995395,0.002487562319375189,0.5974625032043623,0.3407550835547887,,,,0.6674710281618695,0.7157975071066227,0.35738429880919864,0.3308703559390419,0.43076989378328284,0.14936893747296295,0.01498287703477016,0.0,,
2013-04-26,0.7029869621940403,0.0,0.5880526363096934,0.28858602363929714,,,,0.6711798234560583,0.694682562995395,0.3776665963766819,0.3407550835547887,0.48222006800649014,0.5974625032043623,0.01498287703477016,0.002487562319375189,,
2013-04-27,0.6908200092507506,0.0,0.4542980469436452,0.2656215659968257,,,,0.681899493494221,0.7029869621940403,0.3612525262674604,0.28858602363929714,0.4439521187439151,0.5880526363096934,0.012842466066253975,0.0,,
2013-04-28,0.7311186500693807,0.0,0.30851060442815725,0.21676922889480688,,,,0.7047042076328182,0.6908200092507506,0.3133129894187052,0.2656215659968257,0.4211192858049861,0.4542980469436452,0.0012842466321410844,0.0,,
2013-04-29,0.7645936836516796,0.0,0.3473022211283756,0.23253179843007626,,,,0.7253785573703624,0.7311186500693807,0.2832676267290428,0.21676922889480688,0.465110865838596,0.30851060442815725,0.0012842466321410844,0.0,,
2013-04-30,0.7312474863372262,0.0,0.42877747913035547,0.12562939640269938,,,,0.73289297746551,0.7645936836516796,0.24060127511312918,0.23253179843007626,0.5243222783576909,0.3473022211283756,0.0012842466321410844,0.0,,
2013-05-01,0.6924295196069232,0.0,0.5542672157049088,0.054396414414507294,,,,0.7293778677815027,0.7312474863372262,0.19657811201807007,0.12562939640269938,0.6088044856143606,0.42877747913035547,0.0012842466321410844,0.0,,
2013-05-02,0.7102613195568503,0.0,0.36590784751391225,0.10284947579392395,,,,0.7317212890134196,0.6924295196069232,0.15869621503373432,0.054396414414507294,0.560490502905644,0.5542672157049088,0.0,0.0,,
2013-05-03,0.765237393494959,0.0,0.2143331660157313,0.09915936773807177,,,,0.7410852573013306,0.7102613195568503,0.1285336596720701,0.10284947579392395,0.482513767901745,0.36590784751391225,0.0,0.0,,
